periodo_orbital,duracion_transito,profundidad,pl_radio,insolacion,st_radio,st_temperatura,st_gravedad,pl_temperatura_eq,RA,DEC,mission,object_id,label
3.219814777,2.0642,488.2,1.69,234.93,0.787,5103.0,4.562,998.0,291.63898,42.436321,Kepler,K00869.04,CONFIRMED
5.912273234,2.3254,961.4,1.73,27.72,0.57,4072.0,4.696,585.0,292.13702,42.42942,Kepler,K00870.01,CONFIRMED
8.98581901,2.8606,881.3,1.65,15.9,0.57,4072.0,4.696,509.0,292.13702,42.42942,Kepler,K00870.02,CONFIRMED
12.940668656,2.4845,42450.0,22.94,64.64,0.809,5875.0,4.572,723.0,291.11969,42.507069,Kepler,K00871.01,CANDIDATE
20.5452375,2.517,218.5,2.41,71.57,1.264,5670.0,4.206,742.0,294.40192,50.172089,Kepler,K00120.01,FALSE POSITIVE
33.60123371,4.4056,7425.9,8.46,14.22,0.93,5149.0,4.447,495.0,289.26874,42.604172,Kepler,K00872.01,CONFIRMED
6.76652928,2.9004,450.7,1.97,120.48,0.93,5149.0,4.447,845.0,289.26874,42.604172,Kepler,K00872.02,CONFIRMED
4.347288783,2.1024,451.6,2.36,449.79,1.122,5754.0,4.345,1174.0,291.96417,42.69614,Kepler,K00873.01,CONFIRMED
4.601811819,2.2607,755.9,2.35,152.91,0.833,4986.0,4.496,896.0,296.48343,42.663429,Kepler,K00874.01,CONFIRMED
11.18719905,3.252,353.6,1.55,46.65,0.833,4986.0,4.496,667.0,296.48343,42.663429,Kepler,K00874.02,CONFIRMED
4.220965778,3.0854,2260.0,2.62,29.68,0.517,3837.0,4.747,595.0,296.69394,42.62611,Kepler,K00875.01,CONFIRMED
6.998099523,2.0488,20285.0,588.66,125.22,0.829,5612.0,4.566,853.0,287.88412,42.832439,Kepler,K00876.01,FALSE POSITIVE
5.95489993,2.3892,1410.7,2.33,38.52,0.633,4261.0,4.641,635.0,293.63696,42.82497,Kepler,K00877.01,CONFIRMED
12.03987488,2.7363,1250.6,2.18,15.06,0.633,4261.0,4.641,502.0,293.63696,42.82497,Kepler,K00877.02,CONFIRMED
20.83762895,2.3734,439.0,1.42,7.24,0.633,4261.0,4.641,418.0,293.63696,42.82497,Kepler,K00877.03,CONFIRMED
8.8111022,5.0683,401.1,63.66,904.92,2.404,6200.0,3.8,1399.0,294.46088,38.383461,Kepler,K00121.01,FALSE POSITIVE
23.58917143,5.073,1200.7,3.16,13.34,0.721,4919.0,4.566,487.0,297.46002,42.83992,Kepler,K00878.01,CONFIRMED
6.481633073,3.784,298.5,2.54,406.25,1.302,5945.0,4.213,1145.0,290.39273,40.28487,Kepler,K00123.01,CONFIRMED
10.37168928,3.035,1254.9,3.2,63.68,0.888,5121.0,4.457,720.0,290.39322,43.363899,Kepler,K00892.01,CONFIRMED
3.96996298,1.1757,299.2,1.78,229.37,0.888,5121.0,4.457,992.0,290.39322,43.363899,Kepler,K00892.02,CONFIRMED
4.40841331,5.012,549.4,2.66,398.0,0.961,6007.0,4.457,1139.0,292.96555,43.34639,Kepler,K00893.01,CONFIRMED
7.9426176,6.703,1590.7,4.68,140.57,0.926,5811.0,4.521,878.0,299.00143,43.399632,Kepler,K00894.01,FALSE POSITIVE
226.8904775,7.558,3136.4,4.53,0.73,0.75,5067.0,4.585,236.0,294.90973,42.935261,Kepler,K00881.02,CONFIRMED
1.956811408,2.1958,24905.0,21.58,357.16,0.603,5209.0,4.657,1109.0,295.83536,42.943062,Kepler,K00882.01,FALSE POSITIVE
2.688899233,2.11275,37492.0,12.04,175.76,0.639,4820.0,4.667,929.0,296.68307,42.967869,Kepler,K00883.01,CANDIDATE
9.439459486,2.8979,3036.1,4.16,52.32,0.779,5097.0,4.597,686.0,288.64252,43.039291,Kepler,K00884.01,CONFIRMED
11.523067458,3.8757,507.3,3.13,174.81,1.411,5644.0,4.162,927.0,284.48245,44.398041,Kepler,K00122.01,CONFIRMED
20.47748843,2.8364,1382.4,2.92,18.65,0.779,5097.0,4.597,530.0,288.64252,43.039291,Kepler,K00884.02,CONFIRMED
3.336123113,1.9616,516.3,1.74,209.79,0.779,5097.0,4.597,970.0,288.64252,43.039291,Kepler,K00884.03,CONFIRMED
8.01078456,2.312,1333.6,1.72,9.9,0.47,3713.0,4.779,453.0,294.77393,43.056301,Kepler,K00886.01,CONFIRMED
12.07134205,4.3224,759.2,1.29,5.74,0.47,3713.0,4.779,395.0,294.77393,43.056301,Kepler,K00886.02,CONFIRMED
20.99587872,2.6333,767.3,1.3,2.74,0.47,3713.0,4.779,328.0,294.77393,43.056301,Kepler,K00886.03,CONFIRMED
7.41113177,2.5242,620.5,2.45,158.11,0.919,5849.0,4.517,905.0,295.65149,43.029831,Kepler,K00887.01,CONFIRMED
1.000747038,0.9967,1823.5,4.14,1635.2,0.79,5472.0,4.499,1620.0,297.97513,43.164909,Kepler,K00888.01,FALSE POSITIVE
8.884922995,2.07004,16053.0,10.51,83.21,0.843,5332.0,4.5,770.0,291.1376,36.577381,Kepler,K00889.01,CONFIRMED
8.09888906,4.20241,6911.1,8.95,223.19,1.076,6214.0,4.442,986.0,282.69952,43.272739,Kepler,K00890.01,CONFIRMED
10.00653012,5.344,936.1,3.52,139.21,1.001,6063.0,4.47,876.0,283.63077,43.379398,Kepler,K00891.01,CONFIRMED
17.855221681,7.41287,9065.2,13.16,163.04,1.367,6823.0,4.308,911.0,297.45374,41.01099,Kepler,K00012.01,CONFIRMED
12.732624065,2.2083,6465.7,4.87,8.22,0.541,3950.0,4.721,432.0,285.16748,43.876339,Kepler,K00901.01,CANDIDATE
83.92494032,6.7904,7958.7,4.78,0.62,0.509,3960.0,4.746,226.0,287.85239,43.897991,Kepler,K00902.01,CANDIDATE
5.007316661,4.2362,6932.3,6.96,234.28,0.827,5865.0,4.563,998.0,295.53613,43.884449,Kepler,K00903.01,CONFIRMED
2.211116989,1.6485,724.2,1.85,177.19,0.646,4500.0,4.656,931.0,285.16833,44.026459,Kepler,K00904.01,CONFIRMED
27.9541337,3.95,942.5,1.9,6.04,0.646,4500.0,4.656,400.0,285.16833,44.026459,Kepler,K00904.02,CONFIRMED
12.69104387,3.7727,252.1,2.57,244.3,1.626,5869.0,4.024,1008.0,292.92914,48.60281,Kepler,K00124.01,CONFIRMED
4.409409243,3.8636,12861.0,10.95,347.06,0.975,5600.0,4.368,1101.0,296.41019,43.455391,Kepler,K00895.01,FALSE POSITIVE
16.23947096,4.0374,2590.7,4.14,30.14,0.837,5191.0,4.564,598.0,293.0614,43.58136,Kepler,K00896.01,CONFIRMED
6.308201629,2.9785,1328.5,2.96,106.44,0.837,5191.0,4.564,819.0,293.0614,43.58136,Kepler,K00896.02,CONFIRMED
2.052349884,2.0778,14281.0,13.12,1183.18,1.08,5855.0,4.393,1497.0,299.56189,43.503559,Kepler,K00897.01,CONFIRMED
9.7704486,2.4517,1897.8,2.23,10.59,0.509,3906.0,4.73,460.0,282.23251,43.66563,Kepler,K00898.01,CONFIRMED
5.169804269,2.153,1037.4,1.66,24.75,0.509,3906.0,4.73,569.0,282.23251,43.66563,Kepler,K00898.02,CONFIRMED
21.22261195,6.5093,366.0,2.48,83.56,1.302,5945.0,4.213,771.0,290.39273,40.28487,Kepler,K00123.02,CONFIRMED
20.09017037,4.154,1432.1,2.25,4.05,0.509,3906.0,4.73,362.0,282.23251,43.66563,Kepler,K00898.03,CONFIRMED
7.11373257,2.1764,807.6,1.16,8.01,0.411,3561.0,4.855,429.0,296.98505,43.65852,Kepler,K00899.01,CONFIRMED
3.306551643,1.8177,509.2,0.91,22.19,0.411,3561.0,4.855,554.0,296.98505,43.65852,Kepler,K00899.02,CONFIRMED
15.36845737,2.4714,756.1,1.11,2.86,0.411,3561.0,4.855,332.0,296.98505,43.65852,Kepler,K00899.03,CONFIRMED
13.81020318,3.048,1309.7,4.56,113.75,1.142,5942.0,4.327,833.0,281.96063,43.70311,Kepler,K00900.01,CONFIRMED
4.093578461,2.5833,538.6,2.85,461.07,0.999,6077.0,4.471,1182.0,290.26328,44.55645,Kepler,K00911.01,CONFIRMED
105.145959,8.593,685.4,3.43,6.09,0.999,6077.0,4.471,401.0,290.26328,44.55645,Kepler,K00911.02,CONFIRMED
10.8484518,2.9993,1675.6,2.34,14.66,0.591,4201.0,4.682,499.0,295.57935,44.545959,Kepler,K00912.01,CONFIRMED
6.66833241,1.915,362.3,1.18,28.06,0.591,4201.0,4.682,587.0,295.57935,44.545959,Kepler,K00912.02,CONFIRMED
4.082274889,3.23015,17859.0,10.55,251.48,0.794,5655.0,4.581,1016.0,284.83047,44.658138,Kepler,K00913.01,CONFIRMED
3.886655224,3.1646,581.6,1.87,246.29,0.738,5662.0,4.61,1010.0,288.72665,44.60751,Kepler,K00914.01,CANDIDATE
42.1406089,5.083,895.5,1.85,3.49,0.646,4500.0,4.656,349.0,285.16833,44.026459,Kepler,K00904.03,CONFIRMED
4.617490562,2.2618,575.8,1.62,66.47,0.646,4500.0,4.656,728.0,285.16833,44.026459,Kepler,K00904.04,CONFIRMED
10.19849255,2.4283,634.1,1.75,23.11,0.646,4500.0,4.656,559.0,285.16833,44.026459,Kepler,K00904.05,CONFIRMED
5.795063956,3.2496,1692.9,4.33,192.74,0.827,5865.0,4.563,950.0,296.50754,44.036072,Kepler,K00905.01,FALSE POSITIVE
7.15681552,2.5882,867.0,2.47,88.23,0.838,5029.0,4.494,782.0,289.59476,44.141949,Kepler,K00906.01,CONFIRMED
17.64830851,2.0873,763.3,2.43,26.49,0.838,5029.0,4.494,579.0,289.59476,44.141949,Kepler,K00906.02,CONFIRMED
4.14810719,2.535,175.2,1.08,182.76,0.838,5029.0,4.494,938.0,289.59476,44.141949,Kepler,K00906.03,CONFIRMED
16.51410989,4.1575,973.5,2.72,43.57,0.866,5527.0,4.488,655.0,296.56622,44.105862,Kepler,K00907.01,CONFIRMED
30.1329298,5.172,1015.8,3.14,19.55,0.866,5527.0,4.488,536.0,296.56622,44.105862,Kepler,K00907.02,CONFIRMED
4.79090809,2.603,251.3,1.36,227.24,0.866,5527.0,4.488,990.0,296.56622,44.105862,Kepler,K00907.03,CONFIRMED
31.71981013,4.819,363.4,3.09,71.97,1.626,5869.0,4.024,743.0,292.92914,48.60281,Kepler,K00124.02,CONFIRMED
99.6415962,4.448,952.5,2.64,3.97,0.866,5527.0,4.488,360.0,296.56622,44.105862,Kepler,K00907.04,CONFIRMED
4.708326451,3.16114,7912.7,10.6,431.02,1.21,5560.0,4.246,1162.0,298.63565,44.17094,Kepler,K00908.01,CONFIRMED
16.37198661,3.8449,4147.6,540.37,8.71,0.592,4187.0,4.656,438.0,298.67862,44.175499,Kepler,K00909.01,FALSE POSITIVE
5.392026903,2.9804,1151.4,2.68,123.33,0.801,5198.0,4.589,850.0,284.43051,44.48053,Kepler,K00910.01,CONFIRMED
2.494170338,1.1221,863.7,2.42,480.19,0.829,5569.0,4.566,1194.0,284.75943,45.599129,Kepler,K00928.01,CANDIDATE
6.491682808,4.301,7163.3,9.66,301.54,1.107,6123.0,4.413,1062.0,285.55481,45.578861,Kepler,K00929.01,CONFIRMED
3.044770796,10.0134,1695.0,24.54,317.36,0.753,5525.0,4.603,1076.0,293.68494,45.51683,Kepler,K00930.01,FALSE POSITIVE
3.855603916,3.2179,16653.0,13.61,508.65,1.046,6033.0,4.46,1212.0,296.39316,45.568562,Kepler,K00931.01,CONFIRMED
3.855599139,3.183,1030.9,3.57,425.74,0.965,5936.0,4.501,1158.0,296.39542,45.56992,Kepler,K00932.01,FALSE POSITIVE
38.47876629,5.04169,23530.0,13.26,13.01,0.879,5510.0,4.539,484.0,288.90222,49.370491,Kepler,K00125.01,CONFIRMED
37.601661282,8.30604,59130.0,27.22,31.86,1.096,6140.0,4.354,606.0,282.30603,44.714661,Kepler,K00915.01,FALSE POSITIVE
3.314947362,1.8007,1398.2,3.94,421.03,0.944,5609.0,4.481,1155.0,293.45483,44.792789,Kepler,K00916.01,CONFIRMED
6.71969089,3.0231,969.7,4.37,194.18,0.866,5931.0,4.479,952.0,301.04956,44.706299,Kepler,K00917.01,FALSE POSITIVE
39.6431552,6.5292,15664.0,10.98,11.74,0.9,5231.0,4.455,472.0,283.97751,44.811562,Kepler,K00918.01,CONFIRMED
51.42598578,16.9422,66068.0,29.66,21.4,1.147,6257.0,4.41,549.0,290.63898,44.806789,Kepler,K00919.01,FALSE POSITIVE
21.80451611,3.4097,1144.9,2.6,20.48,0.708,5481.0,4.629,543.0,291.71732,44.88731,Kepler,K00920.01,CONFIRMED
10.28194593,3.4366,1110.7,2.53,50.6,0.775,5196.0,4.593,680.0,291.84198,44.858089,Kepler,K00921.01,CONFIRMED
18.11993039,4.2309,1506.9,2.95,23.77,0.775,5196.0,4.593,563.0,291.84198,44.858089,Kepler,K00921.02,CONFIRMED
3.78402867,1.9012,426.1,1.7,191.78,0.775,5196.0,4.593,949.0,291.84198,44.858089,Kepler,K00921.03,CONFIRMED
5.15448142,3.228,697.5,2.94,204.1,0.884,5431.0,4.457,964.0,294.84689,45.034409,Kepler,K00922.01,CONFIRMED
33.80364366,11.4813,13494.0,20.7,72.71,1.796,5855.0,3.999,745.0,297.47586,41.114288,Kepler,K00126.01,FALSE POSITIVE
5.743469797,3.4412,1240.2,3.13,219.95,0.891,5897.0,4.531,982.0,291.09235,45.115528,Kepler,K00923.01,CONFIRMED
39.4759093,2.968,1012.6,4.06,26.13,1.031,6225.0,4.45,577.0,291.20804,45.244389,Kepler,K00924.01,CANDIDATE
19.974485239,4.23479,40293.0,26.56,56.84,0.997,6108.0,4.471,700.0,289.72748,45.367661,Kepler,K00925.01,FALSE POSITIVE
3.166353562,3.3129,1473.4,3.82,621.92,0.998,6007.0,4.47,1273.0,286.36011,45.414291,Kepler,K00926.01,CONFIRMED
23.899634407,3.81881,20953.0,44.04,42.8,0.924,6192.0,4.503,652.0,294.71768,45.48576,Kepler,K00927.01,FALSE POSITIVE
3.388012244,2.6849,280.1,2.11,705.93,1.25,5553.0,4.221,1315.0,292.58044,46.097389,Kepler,K00939.01,CONFIRMED
5.83909761,3.1915,273.6,2.06,341.48,1.25,5553.0,4.221,1097.0,292.58044,46.097389,Kepler,K00939.02,CONFIRMED
1.620467654,2.1888,159.6,1.57,1893.42,1.25,5553.0,4.221,1681.0,292.58044,46.097389,Kepler,K00939.03,CONFIRMED
10.6816951,3.605,307.8,2.3,152.75,1.25,5553.0,4.221,897.0,292.58044,46.097389,Kepler,K00939.04,CONFIRMED
6.104849417,4.6912,2090.3,3.18,89.25,0.712,5085.0,4.584,784.0,297.04562,46.027359,Kepler,K00940.01,CONFIRMED
3.578780566,2.91089,11382.0,10.43,406.6,0.994,5524.0,4.421,1145.0,289.60797,44.345421,Kepler,K00127.01,CONFIRMED
3.187067566,3.119,1037.4,23.88,319.76,0.811,5450.0,4.552,1079.0,297.78848,45.565418,Kepler,K00933.01,FALSE POSITIVE
5.826657508,2.9183,1539.1,4.09,248.57,1.06,5561.0,4.362,1013.0,288.1647,45.816509,Kepler,K00934.01,CONFIRMED
12.41216347,3.739,611.3,2.58,90.65,1.06,5561.0,4.362,787.0,288.1647,45.816509,Kepler,K00934.02,CONFIRMED
18.74649011,3.895,796.8,3.05,52.38,1.06,5561.0,4.362,686.0,288.1647,45.816509,Kepler,K00934.03,CONFIRMED
20.86021229,5.1937,1910.5,5.5,87.76,1.257,6035.0,4.22,781.0,294.02301,45.853081,Kepler,K00935.01,CONFIRMED
42.63427848,6.1998,1719.3,5.22,33.82,1.257,6035.0,4.22,615.0,294.02301,45.853081,Kepler,K00935.02,CONFIRMED
87.6476068,8.871,1009.6,4.0,12.94,1.257,6035.0,4.22,484.0,294.02301,45.853081,Kepler,K00935.03,CONFIRMED
9.61731426,3.8692,234.0,1.94,246.13,1.257,6035.0,4.22,1010.0,294.02301,45.853081,Kepler,K00935.04,CANDIDATE
9.467821474,2.4327,2237.0,2.13,6.47,0.458,3582.0,4.807,407.0,283.73203,45.958771,Kepler,K00936.01,CONFIRMED
0.893040969,1.0981,741.7,1.24,151.14,0.458,3582.0,4.807,893.0,283.73203,45.958771,Kepler,K00936.02,CONFIRMED
4.942783419,3.25346,11145.0,10.62,244.42,0.978,5514.0,4.459,1008.0,296.20059,49.140121,Kepler,K00128.01,CONFIRMED
20.83426731,4.0454,988.4,2.74,29.62,0.88,5537.0,4.549,595.0,293.01828,45.914688,Kepler,K00937.01,CONFIRMED
9.94602357,3.3862,994.5,3.12,100.34,1.013,5344.0,4.365,807.0,296.06424,45.976841,Kepler,K00938.01,CONFIRMED
1.04562195,1.8955,213.0,1.45,2031.84,1.013,5344.0,4.365,1710.0,296.06424,45.976841,Kepler,K00938.02,CONFIRMED
5.71462396,2.336,297.8,1.78,210.16,1.013,5344.0,4.365,971.0,296.06424,45.976841,Kepler,K00938.03,CONFIRMED
102.9641952,15.735,1896.7,39.0,95.4,7.119,5047.0,3.066,797.0,296.81772,46.781509,Kepler,K00145.01,FALSE POSITIVE
8.14515981,5.073,446.8,3.43,287.91,1.24,5896.0,4.197,1050.0,290.41327,38.34375,Kepler,K01102.02,CONFIRMED
18.9985279,4.529,430.7,43.17,93.03,1.24,5896.0,4.197,792.0,290.41327,38.34375,Kepler,K01102.03,CONFIRMED
4.24439049,3.282,174.0,2.07,686.99,1.24,5896.0,4.197,1305.0,290.41327,38.34375,Kepler,K01102.04,CONFIRMED
90.1240507,11.649,3020.3,7.12,13.09,1.215,6520.0,4.375,485.0,293.22391,38.033581,Kepler,K01103.01,CANDIDATE
28.5742692,4.9427,824.9,2.32,19.83,0.812,5551.0,4.508,538.0,296.98102,43.209751,Kepler,K00150.02,CONFIRMED
856.672115,23.144,858.1,3.87,0.81,1.309,6449.0,4.232,242.0,287.58679,47.600021,Kepler,K01168.01,CANDIDATE
0.689210173,1.6169,195.0,1.32,3362.71,0.954,5630.0,4.505,1943.0,281.55118,47.469959,Kepler,K01169.01,CANDIDATE
7.34373964,1.1784,574.4,1.84,117.5,0.762,5757.0,4.597,839.0,296.23215,47.678959,Kepler,K01170.01,CONFIRMED
0.445277068,3.539,186.7,35.74,10177.11,1.064,6167.0,4.444,2562.0,297.10349,47.64357,Kepler,K01171.01,FALSE POSITIVE
0.379463865,0.86896,1973.3,59.56,19256.81,1.783,5075.0,3.892,3000.0,290.91119,38.335579,Kepler,K00966.01,FALSE POSITIVE
9.88047978,2.78458,18541.0,23.6,129.45,0.917,6113.0,4.512,860.0,281.66916,42.038639,Kepler,K00967.01,FALSE POSITIVE
4.6484156,38.1939,128.4,5.06,6152.88,3.482,6980.0,3.577,2259.0,295.26682,38.61124,Kepler,K00968.01,FALSE POSITIVE
17.512014768,1.8248,4511.7,13.66,98.77,1.132,6224.0,4.33,804.0,287.61633,39.127239,Kepler,K00969.01,FALSE POSITIVE
3.9886021,1.7376,673.5,34.39,23135.72,13.652,4813.0,2.472,3145.0,289.09323,49.424484,Kepler,K00970.01,CANDIDATE
0.533059312,1.8621,1495.8,133.56,277887.7,4.051,8523.0,3.559,5862.0,286.0192,48.866741,Kepler,K00971.01,CANDIDATE
0.525154153,2.1441,747.5,23.61,4391.51,0.846,5582.0,4.497,2073.0,295.09866,41.007038,Kepler,K01044.01,FALSE POSITIVE
1.303861044,4.0541,598.2,27.85,1595.19,0.902,5758.0,4.475,1610.0,298.13589,41.332062,Kepler,K01045.01,FALSE POSITIVE
0.73452496,6.7,,,,,,,,293.28799,41.560455,Kepler,K01046.01,FALSE POSITIVE
2.55549176,9.083,113.8,23.35,701.68,0.901,5948.0,4.508,1312.0,298.77325,41.214729,Kepler,K01047.01,FALSE POSITIVE
2.947376671,2.0911,433.2,403.59,7903.84,2.234,8090.0,4.002,2404.0,292.61194,43.305141,Kepler,K00014.01,FALSE POSITIVE
224.7789355,11.1899,3487.5,7.67,2.92,1.235,5873.0,4.293,333.0,291.65317,44.688271,Kepler,K00139.01,CONFIRMED
0.890110752,0.8774,321.5,1.25,838.42,0.711,4768.0,4.628,1372.0,291.17068,38.008591,Kepler,K01104.01,FALSE POSITIVE
5.76573396,2.924,248.0,7.47,3518.78,4.434,5772.0,3.364,1964.0,294.52557,38.204632,Kepler,K01105.01,FALSE POSITIVE
7.42608123,3.6379,443.3,2.47,273.78,1.176,6049.0,4.353,1037.0,292.7131,38.358212,Kepler,K01106.01,CONFIRMED
15.9868932,4.158,178.5,1.62,98.51,1.176,6049.0,4.353,803.0,292.7131,38.358212,Kepler,K01106.02,CONFIRMED
0.73094589,4.32,250.2,17.12,3248.17,0.848,5901.0,4.553,1922.0,289.7962,38.351181,Kepler,K01107.01,FALSE POSITIVE
18.92537246,3.9835,640.9,13.92,443.58,4.885,4941.0,3.317,1171.0,286.49042,38.374908,Kepler,K01108.01,CONFIRMED
0.933749106,4.256,186.2,3.22,15822.49,2.188,6215.0,3.849,2863.0,292.77588,47.461689,Kepler,K01172.01,FALSE POSITIVE
2.037440623,3.442,118.6,1.19,1448.05,1.015,6253.0,4.415,1572.0,295.79526,47.66396,Kepler,K01173.01,FALSE POSITIVE
129995.7784,9.408,1474.9,2.99,0.0,0.726,4500.0,4.572,25.0,296.82162,47.354031,Kepler,K01174.01,CANDIDATE
31.5925809,13.566,145.1,1.78,53.09,1.487,5676.0,4.1,688.0,295.92065,47.448608,Kepler,K01175.01,CONFIRMED
17.157236,11.284,110.4,1.55,119.87,1.487,5676.0,4.1,844.0,295.92065,47.448608,Kepler,K01175.02,CONFIRMED
1.97376085,1.82542,30222.0,8.78,76.1,0.503,3807.0,4.762,753.0,292.0683,38.84227,Kepler,K01176.01,CONFIRMED
13.118962443,4.3045,372.2,8.25,2310.43,4.24,7221.0,3.488,1768.0,282.00031,48.542221,Kepler,K00972.01,CANDIDATE
4.618767792,5.9957,4399.1,7.48,442.78,1.033,6013.0,4.381,1170.0,297.31006,49.703041,Kepler,K00133.01,FALSE POSITIVE
7.82187328,3.8417,42.2,2.78,4601.71,4.24,7221.0,3.488,2101.0,282.00031,48.542221,Kepler,K00972.02,CANDIDATE
53.5057611,10.5616,195.6,2.52,49.16,1.762,6247.0,4.016,675.0,295.80267,45.988079,Kepler,K00974.01,CANDIDATE
2.785821236,3.5599,68.9,1.69,2388.98,1.733,6202.0,4.026,1784.0,287.36182,38.714016,Kepler,K00975.01,CONFIRMED
52.56901867,6.7507,26900.0,78.54,69.62,1.717,7240.0,4.178,737.0,290.94437,38.538868,Kepler,K00976.01,FALSE POSITIVE
3.411758679,3.158,570.6,14.71,51.85,0.561,3995.0,4.71,684.0,298.9917,41.074989,Kepler,K01048.01,FALSE POSITIVE
0.525426427,1.0801,324.6,1.45,4349.62,0.802,5791.0,4.575,2069.0,291.82181,41.11269,Kepler,K01049.01,FALSE POSITIVE
1.269091415,1.4647,340.9,1.41,740.47,0.766,5041.0,4.576,1331.0,296.86099,41.09734,Kepler,K01050.01,CONFIRMED
2.853133997,1.465,277.1,1.36,251.77,0.766,5041.0,4.576,1016.0,296.86099,41.09734,Kepler,K01050.02,CONFIRMED
6.79685353,3.1702,393.1,2.01,222.91,0.97,6061.0,4.486,985.0,294.16321,41.451801,Kepler,K01051.01,CONFIRMED
8.667822346,4.9658,2121.9,67.37,681.39,1.889,6266.0,3.923,1303.0,299.39972,45.316051,Kepler,K00146.01,FALSE POSITIVE
1.475323222,2.3155,154.9,5.88,13331.51,4.885,4941.0,3.317,2740.0,286.49042,38.374908,Kepler,K01108.02,CONFIRMED
4.15246118,2.5755,223.4,7.62,3354.56,4.885,4941.0,3.317,1941.0,286.49042,38.374908,Kepler,K01108.03,CONFIRMED
6.7210783,7.46,,,,,,,,291.6069,38.348061,Kepler,K01109.01,FALSE POSITIVE
8.7348852,4.49,270.7,1.59,148.62,0.96,5982.0,4.493,890.0,287.44409,38.088428,Kepler,K01110.01,CONFIRMED
10.26547688,3.733,399.6,1.81,83.13,0.853,5699.0,4.553,770.0,292.27905,38.284531,Kepler,K01111.01,FALSE POSITIVE
13.4471791,3.0454,1428.2,5.24,122.34,1.041,6276.0,4.405,848.0,292.37476,37.630959,Kepler,K00151.01,CANDIDATE
3.305577989,2.5903,17971.0,25.89,263.55,0.707,5534.0,4.629,1027.0,292.07849,38.631481,Kepler,K01177.01,FALSE POSITIVE
4.800653901,9.0419,15304.0,16.91,778.45,1.241,6715.0,4.347,1347.0,296.13391,38.999008,Kepler,K01178.01,FALSE POSITIVE
15.06649901,5.9885,36348.0,56.44,177.96,1.626,5751.0,4.028,932.0,293.92599,38.73798,Kepler,K01179.01,FALSE POSITIVE
34.82008158,11.1711,18848.0,11.36,10.49,0.784,5114.0,4.522,459.0,286.86926,39.103729,Kepler,K01180.01,FALSE POSITIVE
0.651784374,2.0141,2779.3,33.65,4500.59,1.061,5555.0,4.375,2090.0,291.99988,38.437698,Kepler,K01181.01,FALSE POSITIVE
1.353771892,7.012,1349.1,430.99,136609.48,15.76,4283.0,2.012,4903.0,292.71964,48.852016,Kepler,K00977.01,FALSE POSITIVE
18.95491633,24.249,867.5,71.39,397.48,2.534,6362.0,3.761,1139.0,284.02679,49.415428,Kepler,K00978.01,FALSE POSITIVE
4.348866254,3.2797,625.6,2436.69,401588.95,101.451,3598.0,0.65,6421.0,298.80411,40.843563,Kepler,K00979.01,FALSE POSITIVE
47.93094546,2.6897,2144.4,68.02,158.41,1.938,8214.0,4.104,905.0,295.59872,50.720669,Kepler,K00980.01,FALSE POSITIVE
3.99751422,3.686,32.8,2.98,5563.95,5.324,5066.0,3.122,2203.0,283.73642,44.71331,Kepler,K00981.01,FALSE POSITIVE
1.592633181,5.5605,633.1,1.56,290.51,0.651,4506.0,4.626,1053.0,291.76196,37.09864,Kepler,K00982.01,FALSE POSITIVE
67.5923754,12.249,4158.1,12.1,28.2,1.744,6038.0,4.082,588.0,295.58658,45.364979,Kepler,K00134.01,CONFIRMED
17.02902786,4.645,568.9,2.54,76.66,1.067,5839.0,4.327,755.0,290.51047,41.24482,Kepler,K01052.01,CONFIRMED
6.84619236,3.529,246.8,1.67,258.41,1.067,5839.0,4.327,1022.0,290.51047,41.24482,Kepler,K01052.02,CONFIRMED
67.8321638,7.358,507.8,2.39,12.14,1.067,5839.0,4.327,476.0,290.51047,41.24482,Kepler,K01052.03,CONFIRMED
43.1312147,3.198,447.8,2.39,22.21,1.067,5839.0,4.327,554.0,290.51047,41.24482,Kepler,K01052.04,CONFIRMED
1.224866441,1.7086,196.0,1.54,2174.33,1.107,5553.0,4.32,1741.0,290.60794,41.201092,Kepler,K01053.01,CONFIRMED
37.8102649,8.733,570.3,2.33,24.27,0.973,6085.0,4.451,566.0,289.7767,38.26228,Kepler,K01112.01,CONFIRMED
25.93406406,4.6142,414.5,2.48,55.1,1.225,5952.0,4.287,695.0,291.97617,38.05508,Kepler,K01113.01,CONFIRMED
83.4463485,6.536,503.0,2.73,11.59,1.225,5952.0,4.287,471.0,291.97617,38.05508,Kepler,K01113.02,CONFIRMED
7.04710032,2.926,400.9,25.2,223.84,1.068,5766.0,4.363,986.0,290.13492,38.404221,Kepler,K01114.01,FALSE POSITIVE
12.99204853,6.0175,270.6,2.03,132.94,1.242,5765.0,4.236,866.0,291.42358,38.216591,Kepler,K01115.01,CONFIRMED
11.11620211,4.211,4843.9,8.96,125.21,0.996,6122.0,4.471,853.0,295.29193,38.964588,Kepler,K01182.01,FALSE POSITIVE
1.922861499,3.5734,1916.2,5.09,884.12,0.911,5778.0,4.531,1392.0,291.44507,38.637211,Kepler,K01183.01,FALSE POSITIVE
0.635445336,1.8592,2547.4,19.0,451.42,0.55,3920.0,4.7,1177.0,285.08026,39.18211,Kepler,K01184.01,FALSE POSITIVE
1.665784138,1.8946,2006.2,97.27,11424.49,2.789,6261.0,3.686,2636.0,291.47629,38.50058,Kepler,K01185.01,FALSE POSITIVE
